"POSTCODE","Employee_earners","Employee_median_age","Total_income_m","Median_income","Mean_income","Main_income_pct"
3218,148922.2,39.6,8605.42,48731.4,57635.4,75.32
3219,148922.2,39.6,8605.42,48731.4,57635.4,75.32
3220,148922.2,39.6,8605.42,48731.4,57635.4,75.32
3221,73385.15173907,19.81233515,4233.869501474,24298.70039926,28710.84799664,37.602271498
3222,148922.2,39.6,8605.42,48731.4,57635.4,75.32
3223,148922.2,39.6,8605.42,48731.4,57635.4,75.32
3224,148922.2,39.6,8605.42,48731.4,57635.4,75.32
3225,148922.2,39.6,8605.42,48731.4,57635.4,75.32
3226,148922.2,39.6,8605.42,48731.4,57635.4,75.32
3227,148922.2,39.6,8605.42,48731.4,57635.4,75.32
3228,148922.2,39.6,8605.42,48731.4,57635.4,75.32
3230,148922.2,39.6,8605.42,48731.4,57635.4,75.32
3231,148922.2,39.6,8605.42,48731.4,57635.4,75.32
3232,148922.2,39.6,8605.42,48731.4,57635.4,75.32
3233,61696,40.6,3024.58,43299.8,48973,70.64
3235,73595.34507452,19.8099254,4247.317930664,24311.78919736,28731.72221504,37.613549128
3236,61696,40.6,3024.58,43299.8,48973,70.64
3237,61696,40.6,3024.58,43299.8,48973,70.64
3238,61696,40.6,3024.58,43299.8,48973,70.64
3239,61696,40.6,3024.58,43299.8,48973,70.64
3240,148922.2,39.6,8605.42,48731.4,57635.4,75.32
3241,72935.91936383,19.81748535,4205.127059306,24270.72657294,28666.23490416,37.578168562
3242,31983.54556208,20.2869816,1584.943607456,21720.61074144,24599.27058816,35.380926112
3243,61696,40.6,3024.58,43299.8,48973,70.64
3249,61696,40.6,3024.58,43299.8,48973,70.64
3250,61696,40.6,3024.58,43299.8,48973,70.64
3251,61696,40.6,3024.58,43299.8,48973,70.64
3254,61696,40.6,3024.58,43299.8,48973,70.64
3260,61696,40.6,3024.58,43299.8,48973,70.64
3264,61696,40.6,3024.58,43299.8,48973,70.64
3265,61696,40.6,3024.58,43299.8,48973,70.64
3266,61696,40.6,3024.58,43299.8,48973,70.64
3267,61696,40.6,3024.58,43299.8,48973,70.64
3268,61696,40.6,3024.58,43299.8,48973,70.64
3269,61696,40.6,3024.58,43299.8,48973,70.64
3270,61696,40.6,3024.58,43299.8,48973,70.64
3271,31277.15819136,20.2633624,1524.674241552,21582.86051952,24367.41314496,35.368361632
3272,30941.11374912,20.2920508,1514.976988584,21635.35455384,24460.66192032,35.330492944
3273,61696,40.6,3024.58,43299.8,48973,70.64
3274,61696,40.6,3024.58,43299.8,48973,70.64
3275,61696,40.6,3024.58,43299.8,48973,70.64
3276,61696,40.6,3024.58,43299.8,48973,70.64
3277,61696,40.6,3024.58,43299.8,48973,70.64
3278,61696,40.6,3024.58,43299.8,48973,70.64
3279,61696,40.6,3024.58,43299.8,48973,70.64
3280,61696,40.6,3024.58,43299.8,48973,70.64
3281,61696,40.6,3024.58,43299.8,48973,70.64
3282,61696,40.6,3024.58,43299.8,48973,70.64
3283,61696,40.6,3024.58,43299.8,48973,70.64
3284,61696,40.6,3024.58,43299.8,48973,70.64
3285,61696,40.6,3024.58,43299.8,48973,70.64
3286,61696,40.6,3024.58,43299.8,48973,70.64
3287,61696,40.6,3024.58,43299.8,48973,70.64
3289,61696,40.6,3024.58,43299.8,48973,70.64
3292,61696,40.6,3024.58,43299.8,48973,70.64
3293,31718.43293056,20.2256904,1537.408130992,21513.92829392,24244.96407616,35.418088672
3294,30864.0066344,20.2986335,1512.75190433,21647.3995783,24482.0583284,35.32180378
3300,61696,40.6,3024.58,43299.8,48973,70.64
3301,61696,40.6,3024.58,43299.8,48973,70.64
3302,61696,40.6,3024.58,43299.8,48973,70.64
3303,61696,40.6,3024.58,43299.8,48973,70.64
3304,61696,40.6,3024.58,43299.8,48973,70.64
3305,61696,40.6,3024.58,43299.8,48973,70.64
3309,61696,40.6,3024.58,43299.8,48973,70.64
3310,61696,40.6,3024.58,43299.8,48973,70.64
3311,61696,40.6,3024.58,43299.8,48973,70.64
3312,31988.4448812,20.20263925,1545.199880715,21471.74929965,24170.0386182,35.44851619
3314,61695.8827776,40.59992286,3024.574253298,43299.71773038,48972.9069513,70.639865784
3315,61696,40.6,3024.58,43299.8,48973,70.64
3317,36005.48285232,19.8597013,1661.119766574,20844.24143874,23055.35310552,35.901194284
3318,36721.5722044,19.80272916,1682.092942276,20735.21499716,22861.6593394,35.976634036
3319,73409.6,39.6,3362.6,41470,45722.6,71.96
3321,73963.96735703,19.80569935,4270.902839546,24334.74341054,28768.32995056,37.633327042
3322,36783.34603079,20.23195455,1892.040769178,22019.49566622,25075.93690608,35.638452706
3323,61695.3151744,40.59954934,3024.546427162,43299.31937222,48972.4563997,70.639215896
3324,30874.0451639,20.30032718,1514.177239676,21655.8923017,24494.26823474,35.32916104
3325,30855.0912134,20.30008908,1512.803831256,21651.5315002,24488.61502644,35.32249424
3328,148922.2,39.6,8605.42,48731.4,57635.4,75.32
3329,73990.30530812,19.8053974,4272.587974184,24336.38348216,28770.94556224,37.634740168
3330,148922.2,39.6,8605.42,48731.4,57635.4,75.32
3331,148922.2,39.6,8605.42,48731.4,57635.4,75.32
3332,148922.2,39.6,8605.42,48731.4,57635.4,75.32
3333,74325.50246642,19.80228198,4294.29101512,24362.33674181,28810.25732223,37.661749518
3334,39256.97762066,20.39245254,2116.95509576,23492.52369813,26885.41604079,38.114213614
3335,403744.6,36.8,23593.06,51274.4,58279.6,83.22
3337,201813.8089355,18.40010958,11793.100009025,25637.07809225,29139.73704629,41.609008301
3338,403744.6,36.8,23593.06,51274.4,58279.6,83.22
3340,129960.5417349,12.3225912666667,7589.67989855667,17032.2791017533,19368.6810872733,27.635450246
3341,58138.082852,20.16292,3239.8275668,23736.948532,27130.95266,38.5337046
3342,38897.88463346,20.39849574,2094.65971656,23483.61702853,26865.70614399,38.118846734
3345,77617,40.8,4178.22,46962.8,53721.6,76.24
3350,77617,40.8,4178.22,46962.8,53721.6,76.24
3351,19430.72389143,10.176813575,1036.2804689235,11644.84905375,13292.779807695,18.981827534
3352,27034.4885762133,13.5803017866667,1464.84645356,15682.11253934,17969.8272530867,25.3965991853333
3355,77617,40.8,4178.22,46962.8,53721.6,76.24
3356,77617,40.8,4178.22,46962.8,53721.6,76.24
3357,77617,40.8,4178.22,46962.8,53721.6,76.24
3360,38757.7358915,20.3993623,2085.43161886,23469.7205245,26845.6590889,38.1021444
3361,21576.7068340733,13.5434073666667,1080.30637735467,14655.5797448467,16610.5188356067,23.895982088
3363,77617,40.8,4178.22,46962.8,53721.6,76.24
3364,38783.45959773,20.40316927,2088.164606759,23488.71467516,26866.22262097,38.099399745
3370,77617,40.8,4178.22,46962.8,53721.6,76.24
3371,77617,40.8,4178.22,46962.8,53721.6,76.24
3373,38797.32830115,20.3968137,2086.944324995,23466.8152428,26839.56065525,38.10863553
3374,73409.6,39.6,3362.6,41470,45722.6,71.96
3375,36975.77780737,19.87728606,1733.830046881,21088.76405864,23376.47599495,36.255653614
3377,36727.84140536,19.80657168,1685.766661368,20765.08076992,22905.1057236,36.003438992
3378,73409.6,39.6,3362.6,41470,45722.6,71.96
3379,36391.4934124,19.82674725,1672.258894555,20783.94211805,22948.2392614,35.94469363
3380,73409.6,39.6,3362.6,41470,45722.6,71.96
3381,73409.6,39.6,3362.6,41470,45722.6,71.96
3384,37610.30716135,20.0582613,1856.835901255,21917.1480572,24582.82678225,36.90113197
3385,73409.6,39.6,3362.6,41470,45722.6,71.96
3387,73409.6,39.6,3362.6,41470,45722.6,71.96
3388,73409.6,39.6,3362.6,41470,45722.6,71.96
3390,73409.6,39.6,3362.6,41470,45722.6,71.96
3391,73409.6,39.6,3362.6,41470,45722.6,71.96
3392,73409.6,39.6,3362.6,41470,45722.6,71.96
3393,73409.6,39.6,3362.6,41470,45722.6,71.96
3395,73409.6,39.6,3362.6,41470,45722.6,71.96
3396,73409.6,39.6,3362.6,41470,45722.6,71.96
3400,73409.6,39.6,3362.6,41470,45722.6,71.96
3401,36660.1038308,19.80381575,1680.010200185,20741.98205935,22873.7027138,35.97496321
3407,61696,40.6,3024.58,43299.8,48973,70.64
3409,73409.6,39.6,3362.6,41470,45722.6,71.96
3412,73409.6,39.6,3362.6,41470,45722.6,71.96
3413,73409.6,39.6,3362.6,41470,45722.6,71.96
3414,73409.6,39.6,3362.6,41470,45722.6,71.96
3415,73409.6,39.6,3362.6,41470,45722.6,71.96
3418,73409.6,39.6,3362.6,41470,45722.6,71.96
3419,73409.6,39.6,3362.6,41470,45722.6,71.96
3420,73409.6,39.6,3362.6,41470,45722.6,71.96
3423,73409.6,39.6,3362.6,41470,45722.6,71.96
3424,73409.6,39.6,3362.6,41470,45722.6,71.96
3427,95689.848416,18.59892736,5569.8549728,25415.893312,29025.51623168,39.809707392
3428,190234.6,37.2,11072.56,50829.4,58049.8,79.6
3429,190234.6,37.2,11072.56,50829.4,58049.8,79.6
3430,190234.6,37.2,11072.56,50829.4,58049.8,79.6
3431,190234.6,37.2,11072.56,50829.4,58049.8,79.6
3432,190234.6,37.2,11072.56,50829.4,58049.8,79.6
3433,190234.6,37.2,11072.56,50829.4,58049.8,79.6
3434,190234.6,37.2,11072.56,50829.4,58049.8,79.6
3435,62601.3086693467,12.43632884,3639.31476614933,16906.91625492,19299.0479800267,26.4891130706667
3437,95103.8817585,18.6004465,5535.462905,25414.2999125,29024.431645,39.79945245
3438,190234.6,37.2,11072.56,50829.4,58049.8,79.6
3440,95053.76605397,18.60211413,5532.4111421,25412.80562825,29022.6823889,39.797407409
3441,190234.6,37.2,11072.56,50829.4,58049.8,79.6
3442,40251.32671307,20.42569803,2195.2526051,23778.77847575,27109.8388559,37.561117679
3444,25383.63621772,13.6691095066667,1373.98947536933,15801.4625158133,18010.3775907867,24.981734996
3446,38164.41356139,20.48151961,2064.792700337,23669.54725988,27000.28005271,37.590122535
3447,38023.58566333,20.49934367,2059.475783239,23710.68519036,27030.77701937,37.474266145
3448,76036.8,41,4118.56,47424.4,54063.8,74.94
3450,76036.8,41,4118.56,47424.4,54063.8,74.94
3451,38024.96430882,20.49916918,2059.527833606,23710.28246744,27030.47846698,37.47540033
3453,76036.8,41,4118.56,47424.4,54063.8,74.94
3458,38763.47662556,20.40569844,2087.410155348,23494.55199952,26870.55003084,38.08296014
3460,77617,40.8,4178.22,46962.8,53721.6,76.24
3461,38788.43706971,20.40253929,2088.352529793,23487.26068132,26865.14472519,38.103494615
3462,76036.8,41,4118.56,47424.4,54063.8,74.94
3463,76029.75899232,40.9962034,4118.178621344,47420.00850056,54058.79369212,74.933060556
3464,77617,40.8,4178.22,46962.8,53721.6,76.24
3465,38802.07863426,20.39771598,2088.128746528,23474.33524482,26850.86753005,38.113533702
3467,77617,40.8,4178.22,46962.8,53721.6,76.24
3468,77617,40.8,4178.22,46962.8,53721.6,76.24
3469,77617,40.8,4178.22,46962.8,53721.6,76.24
3472,38787.28225955,20.40268545,2088.308930265,23487.5980186,26865.39480495,38.102544575
3475,25594.67141156,13.5577461666667,1352.91709650133,15435.0915780533,17569.2875623467,25.148334618
3477,24611.7181502867,13.2409726266667,1148.56029597267,14010.5195433067,15513.1991823,24.1312091506667
3478,36900.9342621,19.8559398,1719.32134973,20991.0551112,23234.1853835,36.17951862
3480,73409.6,39.6,3362.6,41470,45722.6,71.96
3482,73409.6,39.6,3362.6,41470,45722.6,71.96
3483,73409.6,39.6,3362.6,41470,45722.6,71.96
3485,73409.6,39.6,3362.6,41470,45722.6,71.96
3487,73409.6,39.6,3362.6,41470,45722.6,71.96
3488,73409.6,39.6,3362.6,41470,45722.6,71.96
3489,73409.6,39.6,3362.6,41470,45722.6,71.96
3490,36703.6938702,19.8000804,1681.26567188,20735.2241686,22861.5886226,35.980067
3491,73409.6,39.6,3362.6,41470,45722.6,71.96
3494,36703.64021465,19.8000843,1681.26400671,20735.23504245,22861.60262295,35.98007025
3496,73409.6,39.6,3362.6,41470,45722.6,71.96
3498,36700.53974933,19.80030966,1681.167785502,20735.86338369,22862.41162779,35.98025805
3500,73409.6,39.6,3362.6,41470,45722.6,71.96
3501,36552.04347462,19.81110324,1676.559286628,20765.95768366,22901.15878106,35.9892527
3505,36699.0382194,19.8004188,1681.12118636,20736.1676842,22862.8034222,35.980349
3506,73409.6,39.6,3362.6,41470,45722.6,71.96
3507,73409.6,39.6,3362.6,41470,45722.6,71.96
3509,73409.6,39.6,3362.6,41470,45722.6,71.96
3512,73409.6,39.6,3362.6,41470,45722.6,71.96
3515,76036.8,41,4118.56,47424.4,54063.8,74.94
3516,76036.8,41,4118.56,47424.4,54063.8,74.94
3517,76036.8,41,4118.56,47424.4,54063.8,74.94
3518,38016.4552152,20.49896365,2058.72040061,23707.7922554,27025.7254267,37.467794055
3520,76036.8,41,4118.56,47424.4,54063.8,74.94
3521,85454,42,4383.52,46014.6,51223.4,73.76
3522,85454,42,4383.52,46014.6,51223.4,73.76
3523,25298.3198248667,13.6645531933333,1366.70518688,15775.83525942,17969.80397244,24.977335362
3525,36802.3013032,19.85195715,1709.35537651,20955.9811814,23170.8606997,36.090594505
3527,36711.2320424,19.80342755,1683.15077907,20749.5778598,22881.7213429,35.987295785
3529,73409.6,39.6,3362.6,41470,45722.6,71.96
3530,73409.6,39.6,3362.6,41470,45722.6,71.96
3531,73409.6,39.6,3362.6,41470,45722.6,71.96
3533,73409.6,39.6,3362.6,41470,45722.6,71.96
3537,76036.7239632,40.999959,4118.55588144,47424.3525756,54063.7459362,74.93992506
3540,73409.6,39.6,3362.6,41470,45722.6,71.96
3542,73409.6,39.6,3362.6,41470,45722.6,71.96
3544,73409.6,39.6,3362.6,41470,45722.6,71.96
3546,73409.6,39.6,3362.6,41470,45722.6,71.96
3549,36673.3826118,19.8022836,1680.32497892,20741.3670574,22869.4977434,35.981903
3550,76036.8,41,4118.56,47424.4,54063.8,74.94
3551,25311.74580494,13.6642334466667,1369.918292042,15796.9647807533,18004.42598284,24.9808494606667
3555,76036.8,41,4118.56,47424.4,54063.8,74.94
3556,76036.8,41,4118.56,47424.4,54063.8,74.94
3557,37563.595769,20.46771576,2019.94972462,23563.42615102,26807.11290794,37.479685272
3558,37731.080366,20.47960464,2034.43335268,23618.21308228,26889.89220716,37.476118608
3559,32834.071522,20.13199088,1610.95288956,22016.32197276,24469.54449972,37.580402736
3561,64766.8,40.2,3143.96,43737.8,48493.6,75.18
3562,64766.8,40.2,3143.96,43737.8,48493.6,75.18
3563,64766.8,40.2,3143.96,43737.8,48493.6,75.18
3564,32378.63992034,20.10036306,1571.802270028,21869.5522978,24247.72991768,37.588656678
3565,64766.8,40.2,3143.96,43737.8,48493.6,75.18
3566,64766.8,40.2,3143.96,43737.8,48493.6,75.18
3567,36724.09717808,19.81028321,1686.852639594,20778.73596116,22922.56736518,36.001888547
3568,73409.6,39.6,3362.6,41470,45722.6,71.96
3570,76036.8,41,4118.56,47424.4,54063.8,74.94
3571,76036.8,41,4118.56,47424.4,54063.8,74.94
3572,34055.6183695,20.21870228,1716.58905261,22415.90978181,25073.29430007,37.554389316
3573,37137.89744,20.4374976,1983.1364512,23424.1733152,26596.7114144,37.48875072
3575,76036.8,41,4118.56,47424.4,54063.8,74.94
3576,76036.8,41,4118.56,47424.4,54063.8,74.94
3579,24472.4149353933,13.2031311866667,1122.3516149,13836.3389120067,15259.0182362333,23.9930559426667
3580,73406.08368016,39.59810316,3362.43893146,41468.013587,45720.40988746,71.956553116
3581,73409.6,39.6,3362.6,41470,45722.6,71.96
3583,73409.6,39.6,3362.6,41470,45722.6,71.96
3584,73409.6,39.6,3362.6,41470,45722.6,71.96
3585,36511.63919453,19.81404006,1675.305362382,20774.14602729,22911.70147539,35.99170005
3586,36128.93726954,19.84185708,1663.428422076,20851.70451522,23011.55994102,36.0148809
3588,73409.6,39.6,3362.6,41470,45722.6,71.96
3589,73409.6,39.6,3362.6,41470,45722.6,71.96
3590,73409.6,39.6,3362.6,41470,45722.6,71.96
3591,73409.6,39.6,3362.6,41470,45722.6,71.96
3594,73409.6,39.6,3362.6,41470,45722.6,71.96
3595,73409.6,39.6,3362.6,41470,45722.6,71.96
3596,73409.6,39.6,3362.6,41470,45722.6,71.96
3597,73409.6,39.6,3362.6,41470,45722.6,71.96
3599,73409.6,39.6,3362.6,41470,45722.6,71.96
3607,85454,42,4383.52,46014.6,51223.4,73.76
3608,42718.3579222,20.99924805,2191.24217381,23006.3488668,25610.55962605,36.880593205
3610,32478.19185348,20.10824787,1577.659849854,21879.33263912,24259.30835307,37.583493347
3612,32605.20195224,20.11929906,1585.270190452,21893.31116656,24276.06809666,37.574775186
3614,64766.8,40.2,3143.96,43737.8,48493.6,75.18
3616,64766.8,40.2,3143.96,43737.8,48493.6,75.18
3617,64766.8,40.2,3143.96,43737.8,48493.6,75.18
3618,64766.8,40.2,3143.96,43737.8,48493.6,75.18
3620,64766.8,40.2,3143.96,43737.8,48493.6,75.18
3621,64766.8,40.2,3143.96,43737.8,48493.6,75.18
3622,64766.8,40.2,3143.96,43737.8,48493.6,75.18
3623,64766.8,40.2,3143.96,43737.8,48493.6,75.18
3624,64766.8,40.2,3143.96,43737.8,48493.6,75.18
3629,64766.8,40.2,3143.96,43737.8,48493.6,75.18
3630,64766.8,40.2,3143.96,43737.8,48493.6,75.18
3631,32449.32286588,20.10573597,1575.930043874,21876.15536472,24255.49891717,37.585474957
3633,64766.8,40.2,3143.96,43737.8,48493.6,75.18
3634,64766.8,40.2,3143.96,43737.8,48493.6,75.18
3635,64766.8,40.2,3143.96,43737.8,48493.6,75.18
3636,64766.8,40.2,3143.96,43737.8,48493.6,75.18
3637,64766.8,40.2,3143.96,43737.8,48493.6,75.18
3638,64766.8,40.2,3143.96,43737.8,48493.6,75.18
3639,32307.43106381,20.10579429,1569.143501902,21879.3104077,24261.64110812,37.568561127
3640,64766.8,40.2,3143.96,43737.8,48493.6,75.18
3641,64766.8,40.2,3143.96,43737.8,48493.6,75.18
3644,31607.56208162,20.15917458,1543.012070604,21975.2169954,24398.36582424,37.371054054
3646,32455.38318112,20.10626328,1576.293172976,21876.82235328,24256.29861208,37.585058968
3647,64766.8,40.2,3143.96,43737.8,48493.6,75.18
3649,64766.8,40.2,3143.96,43737.8,48493.6,75.18
3658,50738.02505657,20.8274674,2712.635056737,23261.55266599,26015.57293671,37.122408303
3659,85454,42,4383.52,46014.6,51223.4,73.76
3660,85454,42,4383.52,46014.6,51223.4,73.76
3662,85454,42,4383.52,46014.6,51223.4,73.76
3663,85454,42,4383.52,46014.6,51223.4,73.76
3664,85454,42,4383.52,46014.6,51223.4,73.76
3665,85454,42,4383.52,46014.6,51223.4,73.76
3666,85454,42,4383.52,46014.6,51223.4,73.76
3669,42389.98896224,20.97067656,2171.566575952,22970.20910656,25567.22937416,36.903132936
3670,85454,42,4383.52,46014.6,51223.4,73.76
3672,85454,42,4383.52,46014.6,51223.4,73.76
3673,85454,42,4383.52,46014.6,51223.4,73.76
3675,42465.4413868,20.9772417,2176.08762314,22978.5132792,25577.1857737,36.89795377
3677,85454,42,4383.52,46014.6,51223.4,73.76
3678,42651.10693808,20.99339652,2187.212550184,22998.94733152,25601.68545572,36.885209412
3682,85454,42,4383.52,46014.6,51223.4,73.76
3683,85454,42,4383.52,46014.6,51223.4,73.76
3685,42714.64520756,20.99806089,2191.038131338,23005.02500964,25609.07103029,36.878857409
3687,85454,42,4383.52,46014.6,51223.4,73.76
3688,85454,42,4383.52,46014.6,51223.4,73.76
3690,85452.6583722,41.9993406,4383.451178736,46013.87757078,51222.59579262,73.758841968
3691,42680.98697899,20.99806626,2189.289195944,23005.36819374,25609.77754015,36.87871084
3694,42725.39670413,20.99993262,2191.673906328,23007.23268738,25611.63301305,36.87995508
3695,85454,42,4383.52,46014.6,51223.4,73.76
3697,85454,42,4383.52,46014.6,51223.4,73.76
3698,85454,42,4383.52,46014.6,51223.4,73.76
3699,85453.6752748,41.9998404,4383.503342624,46014.42514452,51223.20535108,73.759719712
3700,85454,42,4383.52,46014.6,51223.4,73.76
3701,42826.34485612,21,2197.64259557,23004.57681141,25617.87481954,36.877741264
3704,85454,42,4383.52,46014.6,51223.4,73.76
3705,85454,42,4383.52,46014.6,51223.4,73.76
3707,42606.0777511,20.92861955,2186.331135283,23027.19125334,25621.78741461,36.929458954
3708,85454,42,4383.52,46014.6,51223.4,73.76
3709,28469.1017069667,13.9980260666667,1460.35873701733,15338.04641982,17074.12057128,24.5872877253333
3711,85454,42,4383.52,46014.6,51223.4,73.76
3712,85454,42,4383.52,46014.6,51223.4,73.76
3713,85454,42,4383.52,46014.6,51223.4,73.76
3714,85454,42,4383.52,46014.6,51223.4,73.76
3715,85454,42,4383.52,46014.6,51223.4,73.76
3717,85454,42,4383.52,46014.6,51223.4,73.76
3718,85454,42,4383.52,46014.6,51223.4,73.76
3719,85454,42,4383.52,46014.6,51223.4,73.76
3720,85454,42,4383.52,46014.6,51223.4,73.76
3722,85454,42,4383.52,46014.6,51223.4,73.76
3723,85452.4874642,41.9992566,4383.442411696,46013.78554158,51222.49334582,73.758694448
3725,85454,42,4383.52,46014.6,51223.4,73.76
3726,85454,42,4383.52,46014.6,51223.4,73.76
3727,64766.8,40.2,3143.96,43737.8,48493.6,75.18
3728,64766.8,40.2,3143.96,43737.8,48493.6,75.18
3730,64765.27150352,40.19905128,3143.885802544,43736.76778792,48492.45555104,75.178225752
3732,85454,42,4383.52,46014.6,51223.4,73.76
3733,85454,42,4383.52,46014.6,51223.4,73.76
3735,85454,42,4383.52,46014.6,51223.4,73.76
3737,85454,42,4383.52,46014.6,51223.4,73.76
3738,85454,42,4383.52,46014.6,51223.4,73.76
3739,85454,42,4383.52,46014.6,51223.4,73.76
3740,85454,42,4383.52,46014.6,51223.4,73.76
3741,85454,42,4383.52,46014.6,51223.4,73.76
3744,85454,42,4383.52,46014.6,51223.4,73.76
3746,85454,42,4383.52,46014.6,51223.4,73.76
3747,85454,42,4383.52,46014.6,51223.4,73.76
3749,85454,42,4383.52,46014.6,51223.4,73.76
3750,271181.8,38,16459.5,51909.2,60586.8,79.38
3751,271181.8,38,16459.5,51909.2,60586.8,79.38
3752,271181.8,38,16459.5,51909.2,60586.8,79.38
3753,271181.8,38,16459.5,51909.2,60586.8,79.38
3754,271181.8,38,16459.5,51909.2,60586.8,79.38
3755,271181.8,38,16459.5,51909.2,60586.8,79.38
3756,133364.3258432,18.9779948,8081.57413489,25924.8984813,30223.6160095,39.69605143
3757,271181.8,38,16459.5,51909.2,60586.8,79.38
3758,271181.8,38,16459.5,51909.2,60586.8,79.38
3759,271181.8,38,16459.5,51909.2,60586.8,79.38
3760,271181.8,38,16459.5,51909.2,60586.8,79.38
3761,271181.8,38,16459.5,51909.2,60586.8,79.38
3762,134400.2273984,18.9882326,8150.512152805,25938.71695185,30256.08263275,39.693236035
3763,271181.8,38,16459.5,51909.2,60586.8,79.38
3764,42761.19514881,20.99843352,2193.942968204,23008.87130998,25613.92779564,36.881905884
3765,276190.2,40.2,16685.72,51671.6,60367.8,77.34
3766,276190.2,40.2,16685.72,51671.6,60367.8,77.34
3767,276190.2,40.2,16685.72,51671.6,60367.8,77.34
3770,276190.2,40.2,16685.72,51671.6,60367.8,77.34
3775,137853.09386158,19.99369589,8331.929038289,25847.28084388,30194.48209095,38.768572902
3777,137958.77911502,20.04011941,8336.702642241,25842.26710372,30189.86084055,38.725525638
3778,85452.6498268,41.9993364,4383.450740384,46013.87296932,51222.59067028,73.758834592
3779,85454,42,4383.52,46014.6,51223.4,73.76
3781,406531.6,37,22276.7,48177.6,54680,79.3
3782,196005.28872268,18.67825216,10826.911168276,24283.4290772,27656.83207364,39.540820552
3783,406531.6,37,22276.7,48177.6,54680,79.3
3785,276190.2,40.2,16685.72,51671.6,60367.8,77.34
3786,276190.2,40.2,16685.72,51671.6,60367.8,77.34
3787,276190.2,40.2,16685.72,51671.6,60367.8,77.34
3788,276190.2,40.2,16685.72,51671.6,60367.8,77.34
3789,276190.2,40.2,16685.72,51671.6,60367.8,77.34
3791,276190.2,40.2,16685.72,51671.6,60367.8,77.34
3792,276190.2,40.2,16685.72,51671.6,60367.8,77.34
3793,276190.2,40.2,16685.72,51671.6,60367.8,77.34
3795,276190.2,40.2,16685.72,51671.6,60367.8,77.34
3796,276190.2,40.2,16685.72,51671.6,60367.8,77.34
3797,276190.2,40.2,16685.72,51671.6,60367.8,77.34
3799,134518.71229697,20.13267207,8112.216764166,25728.63306053,30011.25088706,38.601055091
3800,406531.6,37,22276.7,48177.6,54680,79.3
3802,406531.6,37,22276.7,48177.6,54680,79.3
3803,406531.6,37,22276.7,48177.6,54680,79.3
3804,199348.83238376,18.59616512,10970.332105432,24193.8002904,27510.92749048,39.591098864
3805,406531.6,37,22276.7,48177.6,54680,79.3
3806,406531.6,37,22276.7,48177.6,54680,79.3
3807,406531.6,37,22276.7,48177.6,54680,79.3
3808,406531.6,37,22276.7,48177.6,54680,79.3
3809,406531.6,37,22276.7,48177.6,54680,79.3
3810,406531.6,37,22276.7,48177.6,54680,79.3
3812,406531.6,37,22276.7,48177.6,54680,79.3
3813,406531.6,37,22276.7,48177.6,54680,79.3
3814,406531.6,37,22276.7,48177.6,54680,79.3
3815,406531.6,37,22276.7,48177.6,54680,79.3
3816,70692.61806848,20.877104,3820.207134016,22510.21277568,26944.35481024,36.5597648
3818,127677.2,42,6883.72,44857.2,53847.8,72.8
3820,127677.2,42,6883.72,44857.2,53847.8,72.8
3821,127677.2,42,6883.72,44857.2,53847.8,72.8
3822,127677.2,42,6883.72,44857.2,53847.8,72.8
3823,127677.2,42,6883.72,44857.2,53847.8,72.8
3824,127677.2,42,6883.72,44857.2,53847.8,72.8
3825,127677.2,42,6883.72,44857.2,53847.8,72.8
3831,127677.2,42,6883.72,44857.2,53847.8,72.8
3832,127677.2,42,6883.72,44857.2,53847.8,72.8
3833,63901.22205755,20.99917569,3445.99543032,22431.41486468,26926.5768623,36.401810993
3835,127677.2,42,6883.72,44857.2,53847.8,72.8
3840,127677.2,42,6883.72,44857.2,53847.8,72.8
3842,127677.2,42,6883.72,44857.2,53847.8,72.8
3844,127677.2,42,6883.72,44857.2,53847.8,72.8
3847,127677.2,42,6883.72,44857.2,53847.8,72.8
3850,127677.2,42,6883.72,44857.2,53847.8,72.8
3851,127677.2,42,6883.72,44857.2,53847.8,72.8
3852,127677.2,42,6883.72,44857.2,53847.8,72.8
3854,127677.2,42,6883.72,44857.2,53847.8,72.8
3856,127677.2,42,6883.72,44857.2,53847.8,72.8
3857,127677.2,42,6883.72,44857.2,53847.8,72.8
3858,127677.02125192,41.9999412,6883.710362792,44857.13719992,53847.72461308,72.79989808
3859,127677.2,42,6883.72,44857.2,53847.8,72.8
3860,127677.2,42,6883.72,44857.2,53847.8,72.8
3862,127677.02125192,41.9999412,6883.710362792,44857.13719992,53847.72461308,72.79989808
3864,127677.2,42,6883.72,44857.2,53847.8,72.8
3865,127677.2,42,6883.72,44857.2,53847.8,72.8
3869,127677.2,42,6883.72,44857.2,53847.8,72.8
3870,127677.2,42,6883.72,44857.2,53847.8,72.8
3871,127677.2,42,6883.72,44857.2,53847.8,72.8
3873,127677.2,42,6883.72,44857.2,53847.8,72.8
3874,127677.2,42,6883.72,44857.2,53847.8,72.8
3875,127677.2,42,6883.72,44857.2,53847.8,72.8
3878,127677.2,42,6883.72,44857.2,53847.8,72.8
3880,127677.2,42,6883.72,44857.2,53847.8,72.8
3882,127677.2,42,6883.72,44857.2,53847.8,72.8
3885,127677.2,42,6883.72,44857.2,53847.8,72.8
3886,127677.2,42,6883.72,44857.2,53847.8,72.8
3887,127677.2,42,6883.72,44857.2,53847.8,72.8
3888,127677.2,42,6883.72,44857.2,53847.8,72.8
